Time,UPHTRTMP_1,LOHTRTMP_1,WHDSSPUP_1,WHDISPUP_1,WHDSSPLO_1,WHDISPLO_1,DMDCYCLO_1,DMDCYCUP_1,VSHP_REQ_1,HEATCTRL_1,VFD_TSPD_1,FAN_CTRL_1,UPPERRLY_1,LOWERRLY_1,WHTRCNFG_1,WHTRENAB_1,WHTRSETP_1,ELECCNFG_1,OPRSTATE_1
2026-05-15T14:34:24,123.7,85.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:25,123.7,85.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:26,123.7,85.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:27,123.7,85.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:28,123.7,85.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:29,123.7,85.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:30,123.7,85.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:31,123.7,85.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:32,123.7,85.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:33,123.8,85.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:34,123.8,85.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:35,123.8,85.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:36,123.8,85.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:37,123.8,86,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:38,123.8,86,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:39,123.8,86,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:40,123.8,86.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:41,123.8,86.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:42,123.8,86.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:43,123.8,86.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:44,123.8,86.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:45,123.9,86.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:46,123.9,86.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:47,123.9,86.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:48,123.9,86.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:49,123.9,86.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:50,123.9,86.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:51,123.9,86.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:52,123.9,86.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:53,123.9,86.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:54,124,86.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:55,124,86.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:56,124,86.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:57,124,86.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:58,124,86.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:34:59,124,86.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:00,124,86.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:01,124,86.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:02,124,86.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:03,124,86.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:04,124,86.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:05,124,86.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:06,124,86.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:07,124,86.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:08,124.1,86.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:09,124.1,86.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:10,124.1,86.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:11,124.1,87,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:12,124.1,87,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:13,124.1,87,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:14,124.1,87,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:15,124.1,87.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:16,124.1,87.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:17,124.1,87.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:18,124.1,87.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:19,124.1,87.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:20,124.1,87.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:21,124.1,87.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:22,124.1,87.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:23,124.1,87.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:24,124.1,87.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:25,124.1,87.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:26,124.1,87.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:27,124.1,87.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:28,124.1,87.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:29,124.2,87.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:30,124.2,87.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:31,124.2,87.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:32,124.2,87.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:33,124.2,87.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:34,124.2,87.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:35,124.2,87.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:36,124.2,87.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:37,124.2,87.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:38,124.2,87.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:39,124.2,87.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:40,124.2,87.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:41,124.2,87.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:42,124.2,87.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:43,124.2,87.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:44,124.2,87.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:45,124.2,87.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:46,124.2,87.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:47,124.2,87.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:48,124.2,87.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:49,124.2,88,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:50,124.2,88,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:51,124.2,88,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:52,124.2,88,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:53,124.2,88.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:54,124.2,88.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:55,124.2,88.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:56,124.2,88.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:57,124.3,88.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:58,124.3,88.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:35:59,124.3,88.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:00,124.3,88.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:01,124.3,88.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:02,124.3,88.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:03,124.3,88.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:04,124.3,88.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:05,124.3,88.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:06,124.3,88.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:07,124.3,88.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:08,124.3,88.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:09,124.3,88.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:10,124.3,88.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:11,124.3,88.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:12,124.3,88.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:13,124.3,88.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:14,124.3,88.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:15,124.3,88.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:16,124.3,88.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:17,124.3,88.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:18,124.3,88.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:19,124.3,88.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:20,124.3,88.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:21,124.3,88.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:22,124.3,88.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:23,124.3,88.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:24,124.3,88.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:25,124.3,88.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:26,124.3,88.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:27,124.3,89,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:28,124.3,89,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:29,124.3,89,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:30,124.3,89.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:31,124.4,89.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:32,124.4,89.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:33,124.4,89.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:34,124.4,89.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:35,124.4,89.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:36,124.4,89.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:37,124.3,89.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:38,124.3,89.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:39,124.3,89.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:40,124.3,89.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:41,124.4,89.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:42,124.3,89.4,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:43,124.4,89.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:44,124.4,89.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:45,124.4,89.5,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:46,124.4,89.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:47,124.4,89.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:48,124.4,89.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:49,124.4,89.6,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:50,124.4,89.7,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:51,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2026-05-15T14:36:52,124.4,89.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:53,124.4,89.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:54,124.4,89.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:55,124.4,89.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:56,124.4,89.8,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:57,124.4,89.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:58,124.4,89.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:36:59,124.4,89.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:00,124.4,89.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:01,124.4,89.9,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:02,124.4,90,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:03,124.4,90,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:04,124.4,90,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:05,124.4,90,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:06,124.4,90.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:07,124.4,90.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:08,124.4,90.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:09,124.4,90.1,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:10,124.4,90.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:11,124.4,90.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:12,124.4,90.2,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:13,124.4,90.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:37:14,124.4,90.3,120,105,120,105,Super,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
